4.05016e-05 -9.51583e-06
3.93305e-05 -8.76952e-06
4.00637e-05 -7.68169e-06
3.97403e-05 -7.59474e-06
3.62491e-05 -6.89265e-06
3.38475e-05 -6.58585e-06
3.04333e-05 -6.04286e-06
2.96317e-05 -6.47833e-06
2.83386e-05 -6.71868e-06
2.87393e-05 -8.08842e-06
3.01031e-05 -9.68948e-06
3.09897e-05 -1.01881e-05
3.39906e-05 -1.0631e-05
3.56408e-05 -1.09407e-05
3.69664e-05 -1.10161e-05
3.97497e-05 -1.02983e-05
4.29892e-05 -9.28927e-06
4.46714e-05 -9.16642e-06
4.66669e-05 -8.83003e-06
4.67335e-05 -8.71469e-06
4.41122e-05 -1.02594e-05
4.42255e-05 -1.1189e-05
4.32468e-05 -1.04955e-05
3.85295e-05 -8.60588e-06
3.695e-05 -6.09266e-06
3.78297e-05 -6.59384e-06
3.53656e-05 -7.09235e-06
3.25106e-05 -6.55233e-06
3.11136e-05 -4.21932e-06
2.82159e-05 -2.46779e-06
2.74061e-05 -2.75869e-06
3.04941e-05 -3.87561e-06
3.08481e-05 -5.70061e-06
3.15487e-05 -7.72529e-06
3.39586e-05 -6.48513e-06
3.58835e-05 -5.11794e-06
3.84613e-05 -6.79427e-06
4.07114e-05 -8.39201e-06
4.20421e-05 -8.75391e-06
4.31283e-05 -8.89479e-06
4.41062e-05 -9.07464e-06
4.50261e-05 -9.29156e-06
4.58377e-05 -9.44556e-06
4.55966e-05 -9.42891e-06
4.37773e-05 -9.23799e-06
4.09556e-05 -8.78593e-06
3.63723e-05 -7.68038e-06
3.33119e-05 -7.26934e-06
3.38642e-05 -6.63521e-06
3.12773e-05 -4.37013e-06
2.84987e-05 -1.85986e-06
2.81651e-05 -4.59237e-06
2.62856e-05 -4.90416e-06
2.72411e-05 -3.73748e-06
2.84838e-05 -5.24113e-06
2.82861e-05 -5.9634e-06
2.89746e-05 -6.18817e-06
2.99751e-05 -6.40475e-06
3.12091e-05 -6.56538e-06
3.34892e-05 -6.20027e-06
3.70296e-05 -6.28909e-06
3.90697e-05 -8.67489e-06
3.997e-05 -9.9337e-06
4.23611e-05 -9.13552e-06
4.44497e-05 -8.81662e-06
4.79599e-05 -8.46011e-06
4.82751e-05 -8.71632e-06
4.87815e-05 -8.44917e-06
4.58443e-05 -8.46332e-06
4.17224e-05 -9.32811e-06
3.99188e-05 -1.0193e-05
4.01782e-05 -9.53628e-06
3.82823e-05 -7.68894e-06
3.25023e-05 -6.48708e-06
2.6488e-05 -5.86897e-06
2.59126e-05 -5.58346e-06
2.41697e-05 -4.20591e-06
2.33456e-05 -4.10883e-06
2.547e-05 -4.33306e-06
2.77683e-05 -5.37764e-06
2.77194e-05 -6.70345e-06
2.87737e-05 -7.20933e-06
3.12314e-05 -7.90486e-06
3.32765e-05 -9.56816e-06
3.54735e-05 -1.0761e-05
3.91701e-05 -1.05699e-05
4.34845e-05 -1.06243e-05
4.55851e-05 -1.08644e-05
4.57537e-05 -1.08245e-05
4.35369e-05 -1.02312e-05
4.20307e-05 -8.54318e-06
4.21271e-05 -7.08416e-06
3.92299e-05 -6.3519e-06
3.63275e-05 -5.86839e-06
3.59345e-05 -5.80107e-06
3.59505e-05 -5.7216e-06
3.58497e-05 -5.6433e-06
3.57835e-05 -5.62321e-06
3.57844e-05 -5.60304e-06
3.57622e-05 -5.51702e-06
3.57044e-05 -5.49662e-06
3.56598e-05 -5.50019e-06
3.56515e-05 -5.55701e-06
3.57333e-05 -5.61502e-06
3.50659e-05 -5.6467e-06
3.31527e-05 -5.48593e-06
3.54355e-05 -5.87369e-06
3.73981e-05 -6.50472e-06
3.53808e-05 -7.32972e-06
3.85299e-05 -7.27229e-06
3.81568e-05 -6.49785e-06
3.44382e-05 -6.27555e-06
3.6477e-05 -7.98605e-06
3.94527e-05 -8.35253e-06
4.30295e-05 -8.83138e-06
4.34261e-05 -8.31535e-06
3.89215e-05 -6.36738e-06
3.59711e-05 -5.76532e-06
3.56895e-05 -5.67743e-06
3.56694e-05 -5.60503e-06
3.57343e-05 -5.63832e-06
3.56762e-05 -5.72103e-06
3.56676e-05 -5.69694e-06
3.56262e-05 -5.63949e-06
3.55056e-05 -5.56732e-06
3.54934e-05 -5.54839e-06
3.54949e-05 -5.53144e-06
3.55077e-05 -5.56601e-06
3.55125e-05 -5.60022e-06
3.54043e-05 -5.59432e-06
3.43366e-05 -5.39694e-06
3.12391e-05 -4.99772e-06
3.07925e-05 -5.03175e-06
3.3183e-05 -5.87839e-06
3.37191e-05 -6.9016e-06
3.67139e-05 -6.54136e-06
3.83447e-05 -6.25988e-06
3.82564e-05 -6.24603e-06
3.64288e-05 -6.66187e-06
3.48229e-05 -7.97214e-06
4.09834e-05 -9.37986e-06
4.32477e-05 -8.31333e-06
4.26282e-05 -7.12907e-06
4.14647e-05 -6.77466e-06
3.87363e-05 -6.29182e-06
3.94415e-05 -6.33334e-06
3.75547e-05 -6.00579e-06
3.58758e-05 -5.72616e-06
3.57778e-05 -5.71573e-06
3.57142e-05 -5.65289e-06
3.56691e-05 -5.59778e-06
3.5613e-05 -5.60596e-06
3.56026e-05 -5.66661e-06
3.54768e-05 -5.66588e-06
3.54118e-05 -5.61968e-06
3.54267e-05 -5.60091e-06
3.54685e-05 -5.60799e-06
3.54892e-05 -5.59596e-06
3.53565e-05 -5.58903e-06
3.50998e-05 -5.558e-06
3.50868e-05 -5.52725e-06
3.52011e-05 -5.53836e-06
3.53586e-05 -5.57139e-06
3.61511e-05 -5.69447e-06
3.67381e-05 -5.85411e-06
3.66609e-05 -5.97027e-06
3.68385e-05 -6.0801e-06
3.6222e-05 -6.02086e-06
3.61271e-05 -6.01419e-06
3.63886e-05 -6.09733e-06
3.841e-05 -6.47807e-06
3.94734e-05 -6.67298e-06
3.66813e-05 -6.17911e-06
3.61679e-05 -6.03154e-06
3.84693e-05 -6.34338e-06
3.93512e-05 -6.47077e-06
3.65707e-05 -5.96016e-06
3.57598e-05 -5.74659e-06
3.5665e-05 -5.726e-06
3.55974e-05 -5.66885e-06
3.56369e-05 -5.58499e-06
3.56055e-05 -5.53623e-06
3.5552e-05 -5.50825e-06
3.55446e-05 -5.48734e-06
3.56177e-05 -5.50303e-06
3.55568e-05 -5.52436e-06
3.54656e-05 -5.5869e-06
3.54166e-05 -5.61181e-06
3.53916e-05 -5.67953e-06
3.53536e-05 -5.69388e-06
3.52577e-05 -5.67104e-06
3.5191e-05 -5.60714e-06
3.52687e-05 -5.5969e-06
3.53504e-05 -5.59018e-06
3.53023e-05 -5.59252e-06
3.52489e-05 -5.60629e-06
3.52995e-05 -5.63911e-06
3.55123e-05 -5.70859e-06
3.60836e-05 -5.84378e-06
3.68259e-05 -6.00968e-06
3.63089e-05 -5.94595e-06
3.61436e-05 -5.93788e-06
3.62431e-05 -5.98837e-06
3.62855e-05 -6.11064e-06
3.62854e-05 -6.13037e-06
3.62529e-05 -6.1488e-06
3.63383e-05 -6.18306e-06
3.64137e-05 -6.17043e-06
3.64114e-05 -6.08537e-06
3.63446e-05 -6.06031e-06
3.62473e-05 -5.96022e-06
3.61411e-05 -5.90856e-06
3.60646e-05 -5.85241e-06
3.60207e-05 -5.7853e-06
3.58829e-05 -5.73402e-06
3.56794e-05 -5.68572e-06
3.56161e-05 -5.6294e-06
3.55891e-05 -5.55712e-06
3.54076e-05 -5.51992e-06
3.53445e-05 -5.45474e-06
3.53465e-05 -5.43194e-06
3.52939e-05 -5.36474e-06
3.52096e-05 -5.35281e-06
3.51911e-05 -5.43469e-06
3.52042e-05 -5.53267e-06
3.51326e-05 -5.60999e-06
3.50697e-05 -5.65627e-06
3.49982e-05 -5.61979e-06
3.496e-05 -5.64334e-06
3.49392e-05 -5.83206e-06
3.49443e-05 -5.89757e-06
3.50624e-05 -5.72361e-06
3.51979e-05 -5.68166e-06
3.5352e-05 -5.69924e-06
3.5501e-05 -5.72232e-06
3.55865e-05 -5.74056e-06
3.57034e-05 -5.76001e-06
3.57695e-05 -5.79983e-06
3.58382e-05 -5.8098e-06
3.59217e-05 -5.85703e-06
3.6015e-05 -5.91926e-06
3.61623e-05 -5.93341e-06
3.62857e-05 -5.97917e-06
3.63311e-05 -6.03067e-06
3.64609e-05 -6.10979e-06
3.65282e-05 -6.12782e-06
3.65669e-05 -6.16735e-06
3.66079e-05 -6.14411e-06
3.66365e-05 -6.15277e-06
3.65705e-05 -6.11114e-06
3.64273e-05 -6.0776e-06
3.63327e-05 -6.0194e-06
3.62652e-05 -5.98132e-06
3.61561e-05 -5.89303e-06
3.59341e-05 -5.83975e-06
3.58101e-05 -5.82919e-06
3.57404e-05 -5.7744e-06
3.56149e-05 -5.68542e-06
3.55102e-05 -5.58345e-06
3.53714e-05 -5.57628e-06
3.5251e-05 -5.50401e-06
3.5183e-05 -5.48107e-06
3.51364e-05 -5.41407e-06
3.50528e-05 -5.38737e-06
3.49944e-05 -5.35607e-06
3.49576e-05 -5.33172e-06
3.48906e-05 -5.3564e-06
3.48838e-05 -5.40983e-06
3.49058e-05 -5.46816e-06
3.48962e-05 -5.53747e-06
3.48976e-05 -5.5918e-06
3.48895e-05 -5.56952e-06
3.49425e-05 -5.59286e-06
3.49567e-05 -5.62278e-06
3.4954e-05 -5.63982e-06
3.50801e-05 -5.67841e-06
3.51521e-05 -5.95331e-06
3.51867e-05 -6.27881e-06
3.52479e-05 -6.37614e-06
3.53191e-05 -6.27723e-06
3.54645e-05 -5.99495e-06
3.55559e-05 -5.86062e-06
3.56057e-05 -5.8725e-06
3.56897e-05 -5.91275e-06
3.57513e-05 -5.95954e-06
3.58452e-05 -5.99975e-06
3.59687e-05 -5.97877e-06
3.60351e-05 -5.92293e-06
3.61152e-05 -5.88768e-06
3.62488e-05 -5.89048e-06
3.63802e-05 -5.88721e-06
3.64945e-05 -5.83338e-06
3.65971e-05 -5.86304e-06
3.66578e-05 -5.92747e-06
3.66554e-05 -5.97649e-06
3.66585e-05 -6.00588e-06
3.66594e-05 -6.03842e-06
3.66544e-05 -6.04918e-06
3.66135e-05 -6.10604e-06
3.65657e-05 -6.08721e-06
3.65194e-05 -6.0409e-06
3.63595e-05 -5.96956e-06
3.62048e-05 -5.87926e-06
3.61e-05 -5.8459e-06
3.60367e-05 -5.78937e-06
3.59312e-05 -5.77021e-06
3.57504e-05 -5.70841e-06
3.56121e-05 -5.61449e-06
3.56048e-05 -5.53825e-06
3.54703e-05 -5.52427e-06
3.52296e-05 -5.50528e-06
3.52009e-05 -5.5441e-06
3.51752e-05 -5.51374e-06
3.51345e-05 -5.47907e-06
3.49879e-05 -5.48627e-06
3.48781e-05 -5.4492e-06
3.48065e-05 -5.4129e-06
3.47634e-05 -5.37931e-06
3.47671e-05 -5.36706e-06
3.46112e-05 -5.42053e-06
3.4451e-05 -5.42325e-06
3.45264e-05 -5.38522e-06
3.45101e-05 -5.28383e-06
3.4449e-05 -5.2548e-06
3.44512e-05 -5.28361e-06
3.444e-05 -5.29511e-06
3.44777e-05 -5.34389e-06
3.46321e-05 -5.41503e-06
3.47502e-05 -5.47387e-06
3.47569e-05 -5.46845e-06
3.47417e-05 -5.50597e-06
3.47981e-05 -5.57355e-06
3.49319e-05 -5.60355e-06
3.49897e-05 -5.64204e-06
3.49942e-05 -5.72153e-06
3.50119e-05 -5.78403e-06
3.51096e-05 -5.8125e-06
3.51789e-05 -5.83202e-06
3.51825e-05 -5.81332e-06
3.52012e-05 -5.79323e-06
3.52474e-05 -5.81054e-06
3.52849e-05 -5.85823e-06
3.53149e-05 -5.87156e-06
3.53549e-05 -5.89044e-06
3.53743e-05 -5.87537e-06
3.54085e-05 -5.89188e-06
3.5384e-05 -5.89086e-06
3.54221e-05 -5.98609e-06
3.53974e-05 -6.1833e-06
3.54546e-05 -6.03955e-06
3.56039e-05 -5.94559e-06
3.56189e-05 -5.96214e-06
3.62551e-05 -6.02721e-06
3.8946e-05 -6.4007e-06
3.86486e-05 -6.38798e-06
3.64123e-05 -6.0065e-06
3.60825e-05 -5.93246e-06
3.61064e-05 -5.88654e-06
3.6151e-05 -5.88593e-06
3.61995e-05 -5.86217e-06
3.61955e-05 -5.84291e-06
3.62115e-05 -5.85471e-06
3.62608e-05 -5.84708e-06
3.62937e-05 -5.80613e-06
3.6302e-05 -5.80171e-06
3.61928e-05 -5.78316e-06
3.61927e-05 -5.7513e-06
3.62373e-05 -5.7242e-06
3.61826e-05 -5.71891e-06
3.61078e-05 -5.72401e-06
3.60475e-05 -5.71795e-06
3.60155e-05 -5.70302e-06
3.59849e-05 -5.74045e-06
3.6008e-05 -5.74248e-06
3.6005e-05 -5.71204e-06
3.59435e-05 -5.68982e-06
3.59085e-05 -5.67306e-06
3.59583e-05 -5.69291e-06
3.59582e-05 -5.71084e-06
3.58686e-05 -5.72364e-06
3.57952e-05 -5.71605e-06
3.57721e-05 -5.69896e-06
3.56957e-05 -5.68607e-06
3.55413e-05 -5.69365e-06
3.54103e-05 -5.70374e-06
3.53122e-05 -5.66624e-06
3.52942e-05 -5.6366e-06
3.52687e-05 -5.57607e-06
3.51889e-05 -5.5112e-06
3.51116e-05 -5.47689e-06
