2.5042e-05 -7.01032e-06
2.47235e-05 -8.4435e-06
2.4781e-05 -8.14578e-06
2.46061e-05 -8.18799e-06
2.44526e-05 -8.38397e-06
2.44209e-05 -8.25959e-06
2.45482e-05 -8.00153e-06
2.46644e-05 -8.32908e-06
2.48336e-05 -8.75328e-06
2.49452e-05 -9.03549e-06
2.48091e-05 -8.82984e-06
2.44452e-05 -8.67192e-06
2.37784e-05 -8.41889e-06
2.48479e-05 -8.67267e-06
2.48447e-05 -8.78517e-06
2.48432e-05 -8.75003e-06
2.49301e-05 -8.36583e-06
2.48073e-05 -8.25446e-06
2.47616e-05 -8.40853e-06
2.47923e-05 -8.51289e-06
2.4773e-05 -8.05019e-06
2.46924e-05 -8.21287e-06
2.47088e-05 -8.47862e-06
2.48803e-05 -8.7943e-06
2.49435e-05 -9.07253e-06
2.47257e-05 -8.91617e-06
2.46873e-05 -8.74871e-06
2.33802e-05 -8.39945e-06
2.24247e-05 -8.1959e-06
2.25358e-05 -8.235e-06
2.40227e-05 -8.62716e-06
2.47655e-05 -8.68394e-06
2.47792e-05 -8.42919e-06
2.47709e-05 -8.11448e-06
2.47066e-05 -8.23406e-06
2.47064e-05 -8.33556e-06
2.46296e-05 -8.29008e-06
2.46225e-05 -8.28e-06
2.45941e-05 -7.29604e-06
2.43396e-05 -4.6206e-06
2.57679e-05 -6.93747e-06
2.51365e-05 -7.58946e-06
2.49202e-05 -6.33146e-06
2.44155e-05 -5.91892e-06
2.28404e-05 -7.42096e-06
2.23541e-05 -8.14016e-06
2.23621e-05 -8.15572e-06
2.3222e-05 -8.29226e-06
2.48176e-05 -8.28227e-06
2.49266e-05 -8.26647e-06
2.47411e-05 -8.50982e-06
2.48387e-05 -8.2945e-06
2.51963e-05 -7.86439e-06
2.68406e-05 -6.17964e-06
2.42791e-05 -7.28536e-06
2.17172e-05 -6.00904e-06
2.46292e-05 -4.76301e-06
2.61031e-05 -8.00369e-06
2.57638e-05 -8.67292e-06
2.59191e-05 -8.25828e-06
2.3618e-05 -7.98331e-06
2.23879e-05 -8.15298e-06
2.23713e-05 -8.1928e-06
2.2242e-05 -8.15802e-06
2.25937e-05 -8.13586e-06
2.43099e-05 -8.46672e-06
2.4798e-05 -8.29682e-06
2.4845e-05 -8.31225e-06
2.57841e-05 -7.1132e-06
2.61538e-05 -6.49127e-06
2.55886e-05 -7.47152e-06
2.3578e-05 -5.98193e-06
1.94377e-05 -6.2724e-06
2.28453e-05 -2.87482e-06
2.51216e-05 -3.51286e-06
2.47245e-05 -4.11575e-06
2.42013e-05 -6.13058e-06
2.39997e-05 -8.38337e-06
2.31995e-05 -8.12211e-06
2.43594e-05 -7.09772e-06
2.34598e-05 -7.52981e-06
2.23831e-05 -8.29691e-06
2.3616e-05 -8.86746e-06
2.47032e-05 -8.50699e-06
2.48249e-05 -8.19253e-06
2.46899e-05 -8.50383e-06
2.56986e-05 -7.22494e-06
2.79819e-05 -4.29676e-06
2.6463e-05 -3.77694e-06
2.41688e-05 -4.00509e-06
2.68537e-05 -5.71176e-06
2.59693e-05 -6.01209e-06
2.51634e-05 -4.0324e-06
2.52286e-05 -5.34185e-06
2.25576e-05 -5.44377e-06
2.40314e-05 -3.61751e-06
2.39532e-05 -5.44114e-06
2.43963e-05 -6.93531e-06
2.4776e-05 -6.96648e-06
2.30277e-05 -7.88921e-06
2.30515e-05 -8.29057e-06
2.46909e-05 -8.34345e-06
2.49919e-05 -8.17979e-06
2.50696e-05 -7.94849e-06
2.5035e-05 -7.74694e-06
2.49113e-05 -7.99347e-06
2.49655e-05 -8.34074e-06
2.50769e-05 -8.32295e-06
2.51278e-05 -8.37772e-06
2.5231e-05 -8.48561e-06
2.58917e-05 -8.72841e-06
2.53747e-05 -6.30398e-06
2.18109e-05 -4.96692e-06
2.52572e-05 -8.14696e-06
