360 4.02613e-06
360 3.68933e-06
360 3.55714e-06
360 3.5333e-06
360 3.53432e-06
360 3.68957e-06
360 3.88715e-06
360 3.93329e-06
360 3.9312e-06
360 3.93804e-06
360 3.92588e-06
360 3.90932e-06
360 3.88877e-06
360 3.8372e-06
360 3.69989e-06
360 3.7061e-06
360 3.7593e-06
360 3.77069e-06
360 3.75556e-06
360 3.76655e-06
360 3.74859e-06
360 3.72719e-06
360 3.69064e-06
360 3.75754e-06
360 3.80466e-06
360 3.84659e-06
360 3.86847e-06
360 3.85713e-06
360 3.83795e-06
360 3.81973e-06
360 3.85009e-06
360 3.89141e-06
360 3.93845e-06
360 3.9723e-06
360 3.99854e-06
360 4.06221e-06
360 4.12276e-06
360 4.12522e-06
360 4.1265e-06
360 4.13963e-06
360 4.13605e-06
360 4.10299e-06
360 4.08216e-06
360 4.10717e-06
360 4.11533e-06
360 4.07486e-06
360 4.03156e-06
360 4.08469e-06
360 4.06698e-06
360 4.02895e-06
360 4.04711e-06
360 4.03439e-06
360 4.01264e-06
360 4.04476e-06
360 4.05903e-06
360 4.07198e-06
360 4.05988e-06
360 4.01696e-06
360 3.99624e-06
360 4.01359e-06
360 3.99831e-06
360 4.0066e-06
360 4.03606e-06
360 4.0455e-06
360 4.05777e-06
360 4.06515e-06
360 4.01475e-06
360 3.96214e-06
360 3.97176e-06
360 3.97562e-06
360 3.98341e-06
360 3.97951e-06
360 3.97745e-06
360 4.01113e-06
360 4.01377e-06
360 4.01364e-06
360 4.00621e-06
360 4.02199e-06
360 4.01818e-06
360 4.03205e-06
360 4.0556e-06
360 4.04945e-06
360 4.01008e-06
360 4.03008e-06
360 3.90671e-06
360 3.61805e-06
360 3.53208e-06
360 3.53822e-06
360 3.61346e-06
360 3.83143e-06
360 3.88238e-06
360 3.87996e-06
360 3.79996e-06
360 3.76757e-06
360 3.74154e-06
360 3.76949e-06
360 3.78162e-06
360 3.73926e-06
360 3.73759e-06
360 3.75237e-06
360 3.74936e-06
360 3.77097e-06
360 3.82667e-06
360 3.86812e-06
360 3.85964e-06
360 3.79056e-06
360 3.76929e-06
360 3.79404e-06
360 3.8122e-06
360 3.82805e-06
360 3.85847e-06
360 3.87645e-06
360 3.9087e-06
360 3.96202e-06
360 3.98653e-06
360 3.96714e-06
360 3.965e-06
360 3.98912e-06
360 3.9939e-06
360 4.02107e-06
360 4.03868e-06
360 4.04465e-06
360 4.07417e-06
360 4.05785e-06
360 4.07623e-06
360 4.07956e-06
360 4.08005e-06
360 4.0784e-06
360 4.02809e-06
360 3.98979e-06
360 4.02232e-06
360 4.04214e-06
360 4.04189e-06
360 4.03104e-06
360 4.0128e-06
360 3.98255e-06
360 3.95289e-06
360 3.99007e-06
360 4.02921e-06
360 4.04016e-06
360 4.06843e-06
360 4.06129e-06
360 4.06812e-06
360 4.04858e-06
360 4.01334e-06
360 3.98387e-06
360 4.01204e-06
360 4.00104e-06
360 4.00212e-06
360 4.00048e-06
360 4.03556e-06
360 4.24102e-06
360 4.37264e-06
360 4.38006e-06
360 4.37827e-06
360 4.35653e-06
360 4.31349e-06
360 4.30892e-06
360 4.28598e-06
360 4.24523e-06
360 4.26161e-06
360 4.28594e-06
360 4.24129e-06
360 4.06559e-06
360 4.00198e-06
360 3.99813e-06
360 3.98781e-06
360 3.97924e-06
360 3.96338e-06
360 3.9762e-06
360 3.96527e-06
360 3.9369e-06
360 3.93184e-06
360 3.93369e-06
360 3.92778e-06
360 3.9559e-06
360 3.98363e-06
360 3.99844e-06
360 3.98588e-06
360 3.96016e-06
360 3.99239e-06
360 3.99188e-06
360 3.94752e-06
360 3.89232e-06
360 3.58337e-06
360 3.65059e-06
360 3.72316e-06
360 3.69558e-06
360 3.71102e-06
360 3.72437e-06
360 3.73872e-06
360 3.75377e-06
360 3.75365e-06
360 3.74336e-06
360 3.72648e-06
360 3.71439e-06
360 3.77207e-06
360 3.83605e-06
360 3.855e-06
360 3.89507e-06
360 3.85561e-06
360 3.81447e-06
360 3.818e-06
360 3.84236e-06
360 3.84921e-06
360 3.84287e-06
360 3.85064e-06
360 3.84692e-06
360 3.84186e-06
360 3.86534e-06
360 3.8981e-06
360 3.91652e-06
360 3.90357e-06
360 3.9244e-06
360 3.96298e-06
360 3.98374e-06
360 3.95484e-06
360 3.96317e-06
360 3.99316e-06
360 4.00305e-06
360 3.99763e-06
360 3.99253e-06
360 4.00616e-06
360 4.0395e-06
360 4.05242e-06
360 4.04942e-06
360 4.03021e-06
360 4.02074e-06
360 4.03626e-06
360 4.04127e-06
360 4.05797e-06
360 4.0625e-06
360 4.0655e-06
360 4.06367e-06
360 4.03895e-06
360 4.00224e-06
360 3.97884e-06
360 3.98215e-06
360 3.96782e-06
360 3.957e-06
360 3.96611e-06
360 3.94664e-06
360 3.97543e-06
360 4.00568e-06
360 3.95216e-06
360 3.97386e-06
360 4.01428e-06
360 4.01693e-06
360 4.03394e-06
360 4.05504e-06
360 4.01934e-06
360 4.00826e-06
360 4.04192e-06
360 4.02159e-06
360 4.0153e-06
360 3.96999e-06
360 3.96381e-06
360 4.03037e-06
360 4.0422e-06
360 4.02503e-06
360 4.02283e-06
360 4.01546e-06
360 4.00379e-06
360 3.99634e-06
360 4.01406e-06
360 4.01397e-06
360 4.02017e-06
360 4.00593e-06
360 3.96605e-06
360 3.97714e-06
360 3.97987e-06
360 3.97428e-06
360 3.96922e-06
360 3.99234e-06
360 3.97301e-06
360 3.97326e-06
360 3.9554e-06
360 3.96204e-06
360 3.98241e-06
360 3.95691e-06
360 3.95612e-06
360 3.99166e-06
360 3.98088e-06
360 3.96144e-06
360 3.96157e-06
360 4.02972e-06
360 4.25463e-06
360 4.31348e-06
360 4.28987e-06
360 4.31339e-06
360 4.32048e-06
360 4.27025e-06
360 4.05382e-06
360 4.04235e-06
360 4.41582e-06
360 4.2825e-06
360 4.23258e-06
360 4.24708e-06
360 4.23016e-06
360 4.21801e-06
360 4.21228e-06
360 4.22796e-06
360 4.11035e-06
360 3.98193e-06
360 3.9521e-06
360 3.9463e-06
360 3.90396e-06
360 3.78331e-06
360 3.76443e-06
360 3.76945e-06
360 3.78676e-06
360 3.78608e-06
360 3.77053e-06
360 3.74899e-06
360 3.76246e-06
360 3.79072e-06
360 3.77378e-06
360 3.79154e-06
360 3.81152e-06
360 3.7972e-06
360 3.78685e-06
360 3.785e-06
360 3.81092e-06
360 3.85347e-06
360 3.86935e-06
360 3.864e-06
360 3.87095e-06
360 3.89503e-06
360 3.85703e-06
360 3.83562e-06
360 3.84242e-06
360 3.83053e-06
360 3.82825e-06
360 3.80843e-06
360 3.81006e-06
